"business_id","name","city","state","stars","review_count","categories"
"1-D5D54iFZ0JefGeQl3oXw","Hey Sugar","Nashville","Tennessee","4.5","13","Desserts, Food, Ice Cream & Frozen Yogurt"
"GrRrxHK9dWgibvUpcotxtw","Joe's Pizza","Philadelphia","Pennsylvania","3.5","183","Pizza, Restaurants"
"XvFN7YQ-b6QjAAhAiEPW1g","Boston's Restaurant & Sports Bar","Tampa","Florida","3.5","66","Sports Bars, American (New), Restaurants, Nightlife, Bars, Pizza"
"P_SXlG3n-hxeWQSsZ-0HQw","Cold Stone Creamery","Shiloh","Illinois","3.5","21","Cupcakes, Food, Ice Cream & Frozen Yogurt, Custom Cakes, Event Planning & Services, Caterers"
"gq3m1jV115bH370JfIK0-A","Keswick Coffee House","Glenside","Pennsylvania","4.0","20","Bagels, Ice Cream & Frozen Yogurt, Coffee & Tea, Restaurants, Food"
"6HG26o3ppHS39xPm0jYwBA","Sunrise","Philadelphia","Pennsylvania","4.0","8","Breakfast & Brunch, Burgers, Pizza, Restaurants"
"BDj6DoRrRD28IPFn5gqD1A","Papa John's Pizza","Fishers","Indiana","2.5","18","Restaurants, Pizza, Italian"
"gajhaXGudlDgCz_-ik1g_w","El Greco Pizza","Philadelphia","Pennsylvania","2.5","15","Restaurants, Food, Pizza, Food Delivery Services"
"UmqCcjR-UqXIn4ojeMuDwA","Nonna Giovanna's","Maple Glen","Pennsylvania","4.5","28","Italian, Restaurants, Pizza"
"htgBkzIP-whY40cDuj0w0w","State of New Jersey Motor Vehicle Comission","Trenton","New Jersey","2.0","17","Departments of Motor Vehicles, Restaurants, Pizza, Public Services & Government"
"8shFr1Aa9FA-XddxzAhV1Q","Aquilone's Cucina","Levittown","Pennsylvania","4.0","23","Pizza, Restaurants, Italian"
"_OoiiPjuSSLfBnw-C7qe7A","Pizza Villa & Restaurant","Spring Hill","Florida","3.0","64","Party & Event Planning, Italian, Pizza, Restaurants, Caterers, Event Planning & Services"
"01pmVUeVeXKtxdnLcQrUOg","The Black Bull Kitchen & Bar","Edmonton","","4.0","27","Restaurants, Canadian (New), American (New), Pizza"
"qrpPOP1o_gr56krdNYy3lw","Tiff's Treats","Franklin","Tennessee","4.0","11","Desserts, Food, Food Delivery Services, Bakeries, Ice Cream & Frozen Yogurt"
"bZn93vfSuCAO0vHbrrZwpw","Acropolis Pizza","Lansdowne","Pennsylvania","4.0","29","Breakfast & Brunch, Restaurants, Mexican, Pizza, Sandwiches"
"4haTJpBzX-7ilN77LWAIDw","California Crisp Cafe","Santa Barbara","California","3.5","10","Pizza, Sandwiches, Restaurants"
"603TuZmMQfj1PQ2wd_Zp5A","All Hours Pizza & Donair","Edmonton","","2.0","36","Pizza, Restaurants, Food, Donairs"
"UBCOE-7SXWrg2kPLSuF4YQ","'za","Nashville","Tennessee","4.0","83","Pizza, Restaurants, Salad"
"05tQr30d0SSHrahA4gV6Pw","Mimis Subway","Ferguson","Missouri","4.5","5","American (New), American (Traditional), Restaurants, Chicken Wings, Pizza"
"dbq41utVCmiu4Z-s8GhHgg","Titos Italian","Sahuarita","Arizona","3.5","57","Restaurants, Pizza, Burgers, Italian"
"jlurs6WPxJfG6dVvUYch6w","Wegmans Meals 2GO","Malvern","Pennsylvania","1.5","5","Event Planning & Services, Food Delivery Services, Restaurants, Sandwiches, Caterers, Pizza, Food"
"Y-O-nEgYVRr8KkcnHqAfQg","Crumbl Cookies - West County","Des Peres","Missouri","2.5","98","Bakeries, Desserts, Food, Ice Cream & Frozen Yogurt"
"AtpVJVwFSVp6QeA1wm9UlQ","Crumbl Cookies - Mt. Juliet","Mount Juliet","Tennessee","4.0","17","Food, Desserts, Ice Cream & Frozen Yogurt, Bakeries"
"12GUv17IX7dJbuzeBxBCyg","J J's Pie","Reno","Nevada","4.0","252","Italian, Event Planning & Services, Pizza, Caterers, Restaurants"
"aqBzwh8mDOSFastIow_PUQ","Shaban Kabab & Curry","Philadelphia","Pennsylvania","3.0","43","Pizza, Restaurants, Indian, Pakistani"
"A8eWhMmvWbAiuTZ3OtF_xA","Pizza Squared","Tampa","Florida","4.0","199","Sandwiches, Pizza, Restaurants, Chicken Wings"
"WkeCW0WCOKjZj4G2TuEdVA","Pizza Hut","Nashville","Tennessee","1.5","24","Restaurants, Fast Food, Italian, Pizza, Chicken Wings"
"0PxMeIT6Tj1MH2jip5spMw","Dunkin'","Newtown","Pennsylvania","2.0","22","Ice Cream & Frozen Yogurt, Coffee & Tea, Food, Donuts"
"7oVDcPwc6YV5i7IQYFFY5w","The Pop Shop","Medford","New Jersey","3.0","211","Food, Breakfast & Brunch, Ice Cream & Frozen Yogurt, Armenian, Restaurants, American (New), Desserts, Burgers"
"2vWlAJYCF11QmvRWBOQXDg","Italian Express","Philadelphia","Pennsylvania","3.5","47","Pizza, Sandwiches, Italian, Restaurants"
"53GqumMTcV_5WZDtlLkPhw","Nonna Rosa Pizzeria","Bridgeport","Pennsylvania","4.0","19","Italian, Pizza, Restaurants, Cheesesteaks"
"iSXtAyf50ub_a0QAQBVCyA","Pizzazzone Brick Oven Pizzeria","Tampa","Florida","4.5","20","Restaurants, Pizza, Chicken Wings, Sandwiches"
"ZJKGcR7J0n1DGbLqt1N5Vw","Bub's Burgers & Ice Cream","Carmel","Indiana","4.0","522","Food, Ice Cream & Frozen Yogurt, Burgers, Restaurants"
"5fjHYUqR54cVxd1fs3h5Xw","Biga Pizza + Beer","Bryn Mawr","Pennsylvania","4.5","102","Nightlife, American (New), Beer Bar, Pizza, Restaurants, Bars"
"gyY3NIjsfGF5SUbr5PdmHA","Georgio's Restaurant & Bar","Downingtown","Pennsylvania","2.5","39","Pizza, Bars, Lounges, Restaurants, Nightlife, Wine Bars, Mediterranean, Italian, Seafood, American (Traditional)"
"_uBLAHV-Syopxo3u-Fs4lA","Plant City Cafe","Plant City","Florida","3.0","17","Cuban, Italian, Greek, Pizza, Restaurants"
"eHC82PofK3RKYrbXcIY0xw","Boston Pizza","Edmonton","","2.5","22","Restaurants, Pizza, Italian"
"2GvSDeSlfFEmKncQiJ-BfQ","Domino's Pizza","Royersford","Pennsylvania","1.5","22","Pizza, Sandwiches, Chicken Wings, Restaurants"
"q3Bm2CHAVRBFw8Pqji2zQA","Bravo Pizza","Glen Mills","Pennsylvania","3.5","47","Pizza, Restaurants"
"Md_VzsLnsOwtWKq1vheaxA","Little Caesar's Pizza","Nashville","Tennessee","1.0","5","Pizza, Restaurants"
"io5F4T6OsTlufMHzDTYs6Q","The Pizza Box","Ambler","Pennsylvania","4.0","39","Restaurants, Pizza"
"gWumBHn4J12Gg7qVRlWJ_g","Sugar Park Tavern","New Orleans","Louisiana","4.0","6","Restaurants, Nightlife, Bars, Pubs, Pizza"
"gbiqNc7UYooSfg0_zCyItw","Pizza Hut","Edmonton","","3.0","9","Restaurants, Italian, Chicken Wings, Pizza, Food Delivery Services, Food"
"IENpXnX9mgCB4FR3VeR3Lg","Jilly B's Boutique & Treats","Cherry Hill","New Jersey","3.0","20","Fashion, Desserts, Home Decor, Accessories, Home & Garden, Ice Cream & Frozen Yogurt, Shopping, Food"
"DdVdgxkFGFz8v5vDCJ-1xQ","Philly Cheesesteaks & Wings","Limerick","Pennsylvania","4.0","47","American (New), Cheesesteaks, Restaurants, Pizza"
"LHpGeyWld0TZyZRO4sNHSg","Snow & Yogurt","Tampa","Florida","4.5","6","Food, Ice Cream & Frozen Yogurt, Desserts, Juice Bars & Smoothies"
"oHOb3HK-caYzXq3JOA9NKQ","Moonstruck Restaurant","Philadelphia","Pennsylvania","4.0","72","Pizza, Italian, Restaurants"
"sEGdzoqvi3qCmeLjatwXOQ","Pizza Hut","Brownsburg","Indiana","1.5","22","Restaurants, Pizza, Chicken Wings, Fast Food, Italian"
"kRP0AK5nLyuMa_bzKdaeGw","Franco's Pizzeria","Pennsville","New Jersey","4.0","38","Restaurants, Pizza"
"m6W5XWVpX94OpAS4nls1NQ","Boston Pizza","Edmonton","","3.5","25","Italian, Restaurants, Pizza"
"Nbht3URjeV94507do0goEw","Pressed","Santa Barbara","California","4.5","111","Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Convenience Stores, Vegan, Food, Health Markets, Specialty Food, Restaurants"
"R1NlqZdqYbs-KXLPXROS-w","Lamberti's Cucina","Wilmington","Delaware","2.5","23","Food, Pizza, Seafood, Beer, Wine & Spirits, Italian, Restaurants"
"ZE4c80CxlXz84elVto2YFA","The Green Parrot","Newtown","Pennsylvania","3.0","241","Nightlife, Sports Bars, Bars, American (Traditional), Pizza, Irish Pub, Restaurants"
"Kei44ZNotVaAkWiXeR8v3A","Little Caesars","Indianapolis","Indiana","2.5","6","Pizza, Restaurants"
"ZNS7ziDXS4m30qMFd-iftQ","Stosh's","Clifton Heights","Pennsylvania","4.5","7","Pizza, Restaurants, Food, American (New), Polish"
"1qw5dIsQPNGLOwnuP7Wj1g","South Bowl","Philadelphia","Pennsylvania","3.5","249","American (Traditional), Bars, Nightlife, Restaurants, American (New), Sports Bars, Active Life, Bowling, Pizza"
"vKBQmHjx5K9cYoGqWLyBhQ","The Original Italian Pie","New Orleans","Louisiana","3.0","213","Pizza, Sandwiches, Italian, Wholesale Stores, Restaurants, Food, Shopping"
"6o2p5YMA3V0Dvm713mi2iw","Papa's Pizza","Sewell","New Jersey","3.0","23","Restaurants, Sandwiches, Italian, Pizza"
"Ck4xeKZMiqZsaCcB-78yEA","Mellow Mushroom - Clearwater","Clearwater","Florida","4.0","407","Sandwiches, Restaurants, Pizza, Bars, Nightlife"
"yWz0fvBbxCCqMZy5-0OKVg","Hungry Howie's Pizza & Subs","Tampa","Florida","3.0","9","Italian, Chicken Wings, Pizza, Restaurants"
"EkyxwpWjITDuUojsjYHngA","Papa Murphy's","Green Valley","Arizona","3.5","30","Restaurants, Pizza"
"XJDeg6jQkZMDXRBIwMg4WQ","Gennaro's Chicago Style Pizza","Pottstown","Pennsylvania","4.0","59","Pizza, Salad, Restaurants, Sandwiches, Italian"
"sfEV1rUlRTvyBqSo_tyOiA","Frey's Deli And Pizza","Penndel","Pennsylvania","4.0","11","Pizza, Delis, Restaurants, Salad"
"FWFsqbe9sHXx9XMIdgtoRg","DeNunzio's Pizza","St Petersburg","Florida","3.5","32","Pizza, Food, Restaurants"
"9Jdg1BCcqiSWUEszAc9BOQ","Pomodoro Pizza & More","Brandon","Florida","4.0","117","Restaurants, Italian, Pizza"
"TbxnO7v3mbfonyQ4FhLMfw","The Front Door","Boise","Idaho","4.5","216","Bars, Pizza, Italian, Nightlife, Beer Bar, Restaurants, Cocktail Bars, Sandwiches"
"SIG3ZWW_irFofJ6YDM_Aiw","Blaze Pizza","Edmonton","","3.5","6","Salad, Fast Food, Pizza, Restaurants"
"OFbbu2OUMxW9vomQxUy6GQ","Little Caesars Pizza","Nashville","Tennessee","1.5","11","Restaurants, Pizza"
"uvkPesgcU-cRe650B6SeJA","Vinny D's Pizza & Soda To Go","New Port Richey","Florida","4.5","13","Pizza, Italian, Restaurants"
"Dun6k9Y5j76e9ODgkmHKlQ","Sauce Pizza & Wine","Tucson","Arizona","4.5","119","Nightlife, Bars, Pizza, Restaurants, Wine Bars, Salad, Italian"
"UZdApFai5HvZjt11eyqDDg","NY Giant Pizza","Boise","Idaho","4.0","132","Restaurants, American (Traditional), Pizza, Italian"
"2-9h--7BCYJxifhaQ4B8Yw","Via Veneto Pizza","Norristown","Pennsylvania","4.0","43","Italian, Pizza, Restaurants"
"bvULUymFuaL_4Az8Vyxalg","Fosters Freeze","Carpinteria","California","2.5","66","Ice Cream & Frozen Yogurt, Burgers, Restaurants, Food, American (Traditional)"
"9ZXYUpIcHGNJmNZTGjoHZg","UMMM Ice Cream Parlor","Burlington","New Jersey","3.5","36","Ice Cream & Frozen Yogurt, Food"
"OJ9DJLWvQV0h-ZU07QEKag","Gelato n More","Santa Barbara","California","4.0","126","Coffee & Tea, Gelato, Food, Ice Cream & Frozen Yogurt"
"oQuYddcB3SluBUMuklGCnw","Coastal Pizza Kitchen","North Redington Beach","Florida","4.5","70","Pizza, Restaurants, Italian"
"wUgOeOTUR7_pDbnZzfG_PQ","Domino's Pizza","Indianapolis","Indiana","1.5","32","Restaurants, Pizza, Chicken Wings, Sandwiches"
"EvdYKS6NVnU6J7emNJV2BQ","Poke Bros","Franklin","Tennessee","4.0","36","Poke, Ice Cream & Frozen Yogurt, Hawaiian, Food, Asian Fusion, Restaurants"
"UIVFAVjjvnCaqhWKThLfAQ","Missing Links","Largo","Florida","4.0","8","Food, Mini Golf, Active Life, Ice Cream & Frozen Yogurt, Golf"
"JZT2An_NSgl-pprsJ1_MZQ","The Cookie Cake Factory","Kenner","Louisiana","4.0","13","Juice Bars & Smoothies, Bakeries, Food, Custom Cakes, Ice Cream & Frozen Yogurt"
"Cu60QiFa6GO5TsmMNamEFA","Peace A Pizza","Bryn Mawr","Pennsylvania","2.5","50","Pizza, Restaurants"
"sxrngi-o8r4R2gJJ3ZbhzA","Mama Nita's","New Palestine","Indiana","4.0","32","Restaurants, Italian, Pizza"
"S2MpjXHNVZgPOxGqhDfJlQ","Papa John's Pizza","Largo","Florida","2.5","9","Pizza, Restaurants"
"8-1vYscR7TNGF7LcJeNZBQ","Tony Roni's Pizza Roxborough","Philadelphia","Pennsylvania","3.5","91","Pizza, Food, Italian, Restaurants, Event Planning & Services, Caterers, Cheesesteaks"
"7lvNCC-pwKFXCwWfELHUUg","Cono Pizza & Ice Cream","Glassboro","New Jersey","2.0","22","Restaurants, Pizza, Food, Ice Cream & Frozen Yogurt"
"sfKw4OLB3oxUNDFA9smvBw","Chicago's Stuffed Pizza","Saint Petersburg","Florida","2.5","23","Italian, Pizza, Restaurants"
"DMkMRN9xnIrtU0FMsxmALg","Islands Pizza","Tampa","Florida","3.0","143","Restaurants, Nightlife, Bars, Pizza, Sports Bars"
"x0VTIV-FOPQKyJf3Ivw0CQ","Jack's Pizza","Danville","Indiana","2.0","16","Pizza, Restaurants"
"WThcQRHKU7qEAfjmBKxhuA","Dairy Queen","Sherwood Park","","4.0","5","Fast Food, Food, Ice Cream & Frozen Yogurt, Restaurants"
"f-vK8TBbpK3I9guSsH9eIw","Ritter's Frozen Custard","Indianapolis","Indiana","4.5","5","Food, Ice Cream & Frozen Yogurt"
"VEwHudSzAsCW_ISBERlhew","Culver's","Lawrence","Indiana","3.5","55","Fast Food, Ice Cream & Frozen Yogurt, Burgers, Food, Restaurants"
"y6tY20wOijMhKU5ih_tZYg","Westshore Pizza","Saint Petersburg","Florida","3.5","84","Sandwiches, Pizza, Restaurants, Cheesesteaks"
"2-JLKUaOcjKRWqiNDxeiuQ","The Last Temptation","New Hope","Pennsylvania","2.5","19","Food, Ice Cream & Frozen Yogurt"
"GZcT1UgknU2L3vnLIBX69g","Domino's Pizza","Clearwater","Florida","2.5","15","Restaurants, Pizza, Chicken Wings, Sandwiches"
"wMFGaIxXEzqhtbbzCfGD8w","Gulf Pizza","New Orleans","Louisiana","4.0","10","Pizza, Restaurants"
"k6TrqmNB8Wu7PQ0NomCPJA","Rapidough Pizza Pies","Collegeville","Pennsylvania","4.0","23","Restaurants, Specialty Food, Salad, Pizza, Health Markets, Food"
"Xa0UjhDY9yOazy4-lSMFgQ","Big O's Original Pops","New Orleans","Louisiana","5.0","8","Street Vendors, Food Stands, Restaurants, Ice Cream & Frozen Yogurt, Food, Event Planning & Services, Caterers, Desserts"
"r8TbMfdNMFZp8lXVY8zvJg","Boston Pizza","Edmonton","","4.0","8","Restaurants, Pizza, Canadian (New), Sandwiches, Burgers"
"MDNXo_6wMUkbv2_W3GOW7A","Dave & Buster's","Tucson","Arizona","2.5","204","Restaurants, American (Traditional), Arcades, Bars, Pizza, Nightlife, Arts & Entertainment"
"AmjKblTNwZ6P5-JgIe1EVw","Pizza Hut","Harvey","Louisiana","1.0","25","Chicken Wings, Restaurants, Fast Food, Pizza, Italian"
"iHl6BRyves2YOlUfDdUkYw","Sonic Drive-In","Riverview","Florida","2.5","22","Ice Cream & Frozen Yogurt, Restaurants, Burgers, Food, Fast Food"
"103cmgKE0n1Cb8QCEXvbQQ","Balcony Bar & Cafe","New Orleans","Louisiana","3.0","186","Cafes, Italian, Restaurants, Nightlife, American (Traditional), Pizza, Gastropubs, Bars, Barbeque"
"86Vc8uIN4pxyMjNm4uBnnQ","Poppi's Pizza","Wynnewood","Pennsylvania","3.5","67","Restaurants, Pizza"
"dsZ9trEF0A1ypk-08ug3dg","Kings Pizzarama","Trenton","New Jersey","4.0","22","Pizza, Restaurants"
"vTWJpkI7_KGNLFNrEb9Khw","Tony Soprano's Pizza","Mount Laurel","New Jersey","2.0","27","Pizza, Italian, Restaurants, Seafood"
"8vTvAp0kb5a6eoAU-XO0Eg","Pizza Party","Brookhaven","Pennsylvania","4.0","19","Pizza, Restaurants"
"CEvLTgtYi0cMMXl53F80Pg","Pan Y Vino","Dunedin","Florida","4.0","89","Restaurants, Italian, Pizza, Tapas Bars"
"LTXKsQ3GDD6X_4VdMI3nig","Rossi's Pizza","Royersford","Pennsylvania","3.0","27","Sandwiches, Restaurants, Pizza"
"tI426rvI8017DJh5TOwNdg","Flavors Snoballs & Ice Cream","Kenner","Louisiana","4.5","32","Ice Cream & Frozen Yogurt, Food, Shaved Ice, Desserts"
"AcOKgc2iDsQfmo-Q24CrIw","Pizzeria Felici","Horsham","Pennsylvania","3.5","15","Italian, Restaurants, Pizza"
"wrT5DbuM24B9ExBdSSz2_g","La Divina Gelateria","New Orleans","Louisiana","3.0","184","Gelato, Italian, Ice Cream & Frozen Yogurt, Restaurants, Vegan, Sandwiches, Food"
"hLzXDcj9zrSp-5YC_uv9IQ","Dairy Queen","Tucson","Arizona","3.0","18","Food, Burgers, Ice Cream & Frozen Yogurt, Fast Food, Restaurants"
"cIPOp2B8Q8FWsf4rLdKLbA","Enzo's Pizzeria","Langhorne","Pennsylvania","4.0","30","Pizza, Restaurants"
"MgRfmSdTlPnc8vlqVMsPvQ","Culver's","Plainfield","Indiana","3.5","26","Restaurants, Fast Food, Food, Ice Cream & Frozen Yogurt, Burgers"
"tY80FC_d4VmZaroPlKfc8Q","H2 Kitchen + Pizzeria","Tampa","Florida","4.5","17","Food Delivery Services, Chicken Wings, American (Traditional), Pizza, Restaurants, Food"
"S7yGUC9DmOaw5B2fiDvY9Q","Original Eagle Pizza","Ardmore","Pennsylvania","4.0","43","Restaurants, Pizza, Event Planning & Services, Caterers, Burgers, Cheesesteaks, Salad, Sandwiches"
"WHmi0jNP3cIdiYU1QzgoSA","Berryssimo Frozen Yogurt","Newtown","Pennsylvania","4.5","5","Food, Ice Cream & Frozen Yogurt"
"Yk6ho5RHZ53EL7rsquOK0w","Tommy's Original Bistro & Pizzeria","West Chester","Pennsylvania","3.0","66","Pizza, Restaurants, Bars, Beer Bar, Italian, Cheesesteaks, Nightlife"
"DGatNT8XO1aYuYVYGyWkPQ","Big D's Pizza","Wilmington","Delaware","4.5","9","Barbeque, Restaurants, Pizza, Cheesesteaks"
"lYloPAiaWJwWgno4SdxD0Q","Dolce Carini","Philadelphia","Pennsylvania","4.0","132","Food, Restaurants, Food Delivery Services, Italian, Pizza"
"Zlga4izAoM55RDMzkK-aIA","Cc's Coffee House","Gretna","Louisiana","4.0","20","Bagels, Juice Bars & Smoothies, Coffee & Tea, Ice Cream & Frozen Yogurt, Food"
"mn7ZzKvNk7I_k5EpkjPtMA","Firecracker Pizza & Beer","St Louis","Missouri","4.0","79","Restaurants, Beer Gardens, Pizza, Nightlife, Bars, Beer Bar"
"zS5CQZ4mFC9Q4uSzydcw9Q","Hungry Howie's Pizza & Subs","Tampa","Florida","4.5","8","Chicken Wings, Italian, Sandwiches, Restaurants, Pizza"
"f9tOAO-RLCvA-uptJATrSA","Sonic Drive-In","Florissant","Missouri","1.0","17","Ice Cream & Frozen Yogurt, Fast Food, Food, Burgers, Restaurants"
"Jm6ROc4Q4y1R4HXzkr2ERQ","Big Sam's Pizza","Feasterville","Pennsylvania","2.5","71","Pizza, Restaurants, Sandwiches, Italian"
"1hPvAr6D7yPpGbD_4RMqmQ","Treno Pizza Bar","Westmont","New Jersey","3.5","304","Restaurants, Bars, Italian, Pizza, Nightlife"
"xJKnfXUDHMQolHO5pNqcPg","Curlys Ice Cream","Burlington","New Jersey","4.0","12","Ice Cream & Frozen Yogurt, Food"
"Wq17qKvbgyPhYWwCK3ksVg","New York Pizza Express","Lutz","Florida","1.5","58","Pizza, Restaurants"
"SOpGtBMY1LnYuHBWPjpV5A","WB Pizza","Indianapolis","Indiana","4.5","165","Italian, Restaurants, Vegetarian, Pizza"
"MUHjMvqjM-84Sluv1W5-gQ","Little Caesars Pizza","Temple Terrace","Florida","2.5","8","Restaurants, Pizza"
"9t0vfhhNqrLX-SxjW12igw","Enzo's To Go","Glen Mills","Pennsylvania","3.0","21","Sandwiches, Pizza, Restaurants, Italian"
"Ih-mZYBB_8fzsj6QqvArTw","Dairy Queen Grill & Chill","Cumberland","Indiana","4.0","18","Ice Cream & Frozen Yogurt, Restaurants, Fast Food, Food, Burgers"
"imVOC0u_b8zWJspgfK2VTw","Yogurtland","Tucson","Arizona","3.5","61","Chinese, Food, Restaurants, Desserts, Fast Food, Ice Cream & Frozen Yogurt"
"dwJL0XiFv7EgCts-wjQpwg","Star Pizza","Philadelphia","Pennsylvania","3.5","7","Restaurants, Pizza"
"qDkAJSYGOsXIr3XhC4Hl4Q","Dunkin'","Spring Hill","Florida","3.0","13","Donuts, Food, Ice Cream & Frozen Yogurt, Restaurants, Coffee & Tea"
"pPUf4wP-98ILBBQEGJraVw","Khazana Indian Express N Pizza","Edmonton","","4.5","6","Pizza, Restaurants, Indian"
"JzUFlsQh5jWG0AHD0V8pIQ","Chubby's Super Subs & Pizza","Tampa","Florida","3.5","111","Wine Bars, Pizza, Sandwiches, Nightlife, Italian, Bars, Restaurants"
"c7qrYCo8FjZgNI8rJzrUaA","Chris's Pizza","Upper Darby","Pennsylvania","4.0","30","Pizza, Restaurants"
"i-qUPXA8sapTzCCF7YXpog","Domino's Pizza","Philadelphia","Pennsylvania","1.5","31","Restaurants, Pizza, Chicken Wings, Sandwiches"
"OshZe8R4Zhcy-TsjK5vJdg","Sauce On The Side","St Louis","Missouri","4.5","434","Italian, Food, Pizza, Restaurants"
"yq_2m1jc49udDkRHiVrAmA","Michele's Chicago Pizza","Largo","Florida","4.0","9","Pizza, Restaurants"
"UsGmups4F9ddyhhwLOQ5Jw","Scoopy's Too","Woodbury","New Jersey","3.5","32","Food, Ice Cream & Frozen Yogurt"
"xUo867M71htXCJEvTaND7w","Domino's Pizza","Mascoutah","Illinois","2.5","16","Chicken Wings, Pizza, Sandwiches, Restaurants"
"KkVxCv2tp1w9Z24vNb7mUQ","I Scream U Scream","O Fallon","Illinois","4.0","19","Ice Cream & Frozen Yogurt, Food"
"pO8UfZRu1KfucoZgQyQIyQ","Bliss Juices And Ice Cream","Philadelphia","Pennsylvania","3.5","15","Food, Ice Cream & Frozen Yogurt, Desserts, Juice Bars & Smoothies"
"e4PSH9i63Tg7AVBhfli5FQ","The Clubhouse","Affton","Missouri","4.0","29","American (Traditional), Food, Bars, Karaoke, Restaurants, Pizza, Sports Bars, Nightlife"
"HidFnrnlxOEbGzg0Xog71g","The Holy Roller","Edmonton","","4.0","59","Nightlife, Pizza, Bars, Cafes, Restaurants, Coffee & Tea, Wine Bars, Food"
"AXQVxW2dR5H_O5vtAfiLtA","Dave's Treats","Zephyrhills","Florida","3.0","17","Food, Ice Cream & Frozen Yogurt"
"HZ_wXHeUoB7bopQ0vst2CA","Got Tea","Tampa","Florida","4.5","139","Food, Juice Bars & Smoothies, Coffee & Tea, Ice Cream & Frozen Yogurt, Bubble Tea"
"uH9Zo_x2u4fYcDwlh9qJEQ","Sal & Pat's Pizza","Gloucester City","New Jersey","4.0","14","Pizza, Restaurants"
"Ix-NE3bXbn_rKCTbNM2HEw","Lucas Pizzeria","Chalfont","Pennsylvania","4.0","32","Restaurants, Pizza"
"5Wwjgmj-2f6CFq1nPMvfSg","Westshore Pizza","Tampa","Florida","4.0","5","Pizza, Restaurants"
"fL9yxemdu0Xm584IHQcmGw","Cacia's Bakery of Audubon","Audubon","New Jersey","3.5","18","Restaurants, Sandwiches, Food, Delis, Pizza, Bakeries"
"6glFzEDwOtT3MQRhtHIpTw","Blaze Pizza","Philadelphia","Pennsylvania","4.5","89","Pizza, Gluten-Free, Restaurants, Salad, Fast Food"
"_gjnKJVv_99LzHLDICdxyA","Portofino Italian Ristorante","Saint Petersburg","Florida","4.0","89","Pizza, Restaurants, Food Delivery Services, Italian, Breakfast & Brunch, Food"
"cjWivuwl7LheJgp_lowCrA","Magpies Gourmet Pizza","Tucson","Arizona","2.5","17","Restaurants, Pizza"
"pbcIgKDyOvecndwTOBgDPg","Cafe de Thai","Kennett Square","Pennsylvania","4.0","124","Indian, Laotian, Food, Pizza, Seafood, Comfort Food, Cheesesteaks, Thai, Vegetarian, Asian Fusion, Restaurants"
"eBmf1itSnZMbyGfch7Eoqg","Tutti Frutti Frozen Yogurt","New Orleans","Louisiana","3.0","14","Food, Ice Cream & Frozen Yogurt"
"pcJFiSj435Lmgpe7nXp13Q","Mozzi's Pizza","Greenfield","Indiana","4.0","10","Restaurants, Pizza"
"P1PScQfb0zjn_Jj4bkowFA","Fairway Pizza Too","New Port Richey","Florida","3.0","26","Pizza, Restaurants"
"U_0CCGhelqP-d2K1RiSJQQ","Papa Murphy's","Saint Louis","Missouri","4.0","12","Pizza, Restaurants"
"KkdLjGfVsfGESNkE0ktURg","Joe's Steaks + Soda Shop","Philadelphia","Pennsylvania","4.0","392","Restaurants, Ice Cream & Frozen Yogurt, Cheesesteaks, Food, Sandwiches, American (Traditional)"
"q0RUaxK_c1PiBaZKgBDI5g","New Station Pizza","Lansdale","Pennsylvania","3.5","59","Restaurants, Pizza"
"6Bt4ne57A8UeCl9evzHPwA","Basilico Pizzeria Trattoria","Pottstown","Pennsylvania","4.5","14","Pizza, Wraps, Restaurants, Sandwiches, Italian"
"TWYSYLX2pLaOOMyNSuwGyQ","Pizza Hut","Indianapolis","Indiana","2.0","11","Chicken Wings, Restaurants, Fast Food, Italian, Pizza"
"3GfRnrzvwac11XozXE9mzg","Flatbread Neapolitan Pizzeria","Meridian","Idaho","4.0","239","Sandwiches, Nightlife, Italian, Pizza, Restaurants, Wine Bars, Gastropubs, Bars"
"81YyW_3TrdoUFEgvFFKSsA","BS Bar and Gril","Saint Louis","Missouri","3.5","10","Sports Bars, Pizza, Bars, Restaurants, American (Traditional), Nightlife"
"ZbWjxiTTnx-9xee_k0GGlQ","Fire N Fresh","Trooper","Pennsylvania","3.5","51","Restaurants, Sandwiches, Pizza, Italian, Salad"
"hzh6uf3UEZvraOqw9_V3Pg","Firenza Pizza","Boise","Idaho","4.5","41","Restaurants, Pizza"
"DGY8cn8wttngO_BszB7BOQ","21st Street Brewer's Bar","Saint Louis","Missouri","4.5","88","Breweries, Food, Lounges, Pubs, Bars, Nightlife, Restaurants, Pizza"
"sn7Tig3_rVLYv0FRguh5oQ","Garden's Pizza","Philadelphia","Pennsylvania","3.0","27","Restaurants, Pizza"
"lakMZT5PYQltSOjGXWnJ0g","Lil' Pop Shop","Philadelphia","Pennsylvania","4.5","285","Food, Ice Cream & Frozen Yogurt, Desserts"
"g9p601DS_0uq-aiEA7ypxQ","The Screamery HandCrafted Ice Cream","Tucson","Arizona","4.5","216","Food, Coffee & Tea, Ice Cream & Frozen Yogurt"
"kc6GEK0fCptiqKy0l4l7kw","Chi Mac","Philadelphia","Pennsylvania","4.5","22","Specialty Food, Pizza, Ethnic Food, Asian Fusion, Korean, Restaurants, Food"
